"uuid","url","redirect","username"
"a246e0a4-5d82-11dd-babb-f0f49956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b03-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"113685da-5d99-11dd-8c64-1b298779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b02-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"7929b73a-5d98-11dd-91a8-02f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b04-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"79323c34-5d98-11dd-b6c5-0df89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b05-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"7a869f26-5d98-11dd-93bc-5ef79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b06-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"7e4388ea-5d98-11dd-a5b5-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b07-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"80e4c05a-5d98-11dd-9850-02f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b08-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"49df91f2-5e60-11dd-affa-a0318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b0b-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b8a66ae4-5e5f-11dd-9ace-fce99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b0c-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"1b199f38-5d99-11dd-bffc-fa288779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b0d-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"b9a4f79e-5e5f-11dd-a6c6-ffe99956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b0e-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"be20fd68-5e5f-11dd-a7a7-02ea9956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b0f-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"80108e3e-5d98-11dd-a338-f6f79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b11-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"be38da32-5e5f-11dd-b339-05ea9956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b10-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"80785028-5d98-11dd-bca3-5ef79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b13-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"e45be704-5d83-11dd-b901-d3f49956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b12-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"822f7342-5d98-11dd-9039-05f89956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b16-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"5157e97a-5e60-11dd-9941-a9318779b126","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b17-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"a38ff5f4-5d82-11dd-bcbb-edf49956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b19-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"c3d7d72c-5e5f-11dd-ba97-0eea9956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b18-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
"881810a2-5d98-11dd-aea9-f6f79956cd08","https://iiif.nypl.org/index.php?id=uuid:510d47d9-7b1a-a3d9-e040-e00a18064a99",0,"fedora_ingest_rails"
